rca_event_id,start_time,end_time,affected_ports,problem_type,root_cause_candidate,evidence,duration_minutes,severity_score,root_cause_score,confidence
RCA-163,2026-02-01 09:15:00,2026-02-01 09:25:00,"port-id7427,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-164,2026-02-01 09:15:00,2026-02-01 09:25:00,"port-id7427,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-165,2026-02-01 09:15:00,2026-02-01 09:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-166,2026-02-01 09:15:00,2026-02-01 09:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-167,2026-02-01 09:30:00,2026-02-01 09:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-168,2026-02-01 09:30:00,2026-02-01 09:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-169,2026-02-01 09:30:00,2026-02-01 09:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-170,2026-02-01 09:30:00,2026-02-01 09:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-172,2026-02-01 09:45:00,2026-02-01 09:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-173,2026-02-01 09:45:00,2026-02-01 09:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-174,2026-02-01 09:45:00,2026-02-01 09:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-175,2026-02-01 09:45:00,2026-02-01 09:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-177,2026-02-01 10:00:00,2026-02-01 10:10:00,"port-id7427,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-178,2026-02-01 10:00:00,2026-02-01 10:10:00,"port-id7427,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-179,2026-02-01 10:00:00,2026-02-01 10:10:00,"port-id7427,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-180,2026-02-01 10:00:00,2026-02-01 10:10:00,"port-id7427,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-182,2026-02-01 10:15:00,2026-02-01 10:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-183,2026-02-01 10:15:00,2026-02-01 10:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-184,2026-02-01 10:15:00,2026-02-01 10:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-185,2026-02-01 10:15:00,2026-02-01 10:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-186,2026-02-01 10:30:00,2026-02-01 10:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-187,2026-02-01 10:30:00,2026-02-01 10:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-188,2026-02-01 10:30:00,2026-02-01 10:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-189,2026-02-01 10:30:00,2026-02-01 10:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-191,2026-02-01 10:45:00,2026-02-01 10:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-192,2026-02-01 10:45:00,2026-02-01 10:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-193,2026-02-01 10:45:00,2026-02-01 10:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-194,2026-02-01 10:45:00,2026-02-01 10:55:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-195,2026-02-01 11:00:00,2026-02-01 11:10:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-196,2026-02-01 11:00:00,2026-02-01 11:10:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-197,2026-02-01 11:00:00,2026-02-01 11:10:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-198,2026-02-01 11:00:00,2026-02-01 11:10:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-200,2026-02-01 11:15:00,2026-02-01 11:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-201,2026-02-01 11:15:00,2026-02-01 11:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-202,2026-02-01 11:15:00,2026-02-01 11:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-203,2026-02-01 11:15:00,2026-02-01 11:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-204,2026-02-01 11:30:00,2026-02-01 11:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-205,2026-02-01 11:30:00,2026-02-01 11:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-206,2026-02-01 11:30:00,2026-02-01 11:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-207,2026-02-01 11:30:00,2026-02-01 11:40:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-209,2026-02-01 11:45:00,2026-02-01 11:55:00,"port-id7427,port-id7428,port-id7429",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-210,2026-02-01 11:45:00,2026-02-01 11:55:00,"port-id7427,port-id7428,port-id7429",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-211,2026-02-01 11:45:00,2026-02-01 11:55:00,"port-id7427,port-id7428,port-id7429",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-212,2026-02-01 11:45:00,2026-02-01 11:55:00,"port-id7427,port-id7428,port-id7429,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-214,2026-02-01 12:00:00,2026-02-01 12:10:00,"port-id7428,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-215,2026-02-01 12:00:00,2026-02-01 12:10:00,"port-id7428,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-216,2026-02-01 12:00:00,2026-02-01 12:10:00,"port-id7428,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-217,2026-02-01 12:00:00,2026-02-01 12:10:00,"port-id7428,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
RCA-218,2026-02-01 12:15:00,2026-02-01 12:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Broadcast storm / L2 loop,Broadcast storm / L2 loop,"BROADCAST high across ports | NUCAST high may rise together | Check STP, loop, ARP storm, DHCP storm, VLAN scope",15,100,100,High
RCA-219,2026-02-01 12:15:00,2026-02-01 12:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Multicast flooding,Multicast flooding,"MULTICAST high across ports | DISCARDS may rise | Check IGMP snooping, querier, IPTV or routing protocol behavior",15,100,100,High
RCA-220,2026-02-01 12:15:00,2026-02-01 12:25:00,"port-id7427,port-id7428,port-id7429,port-id7430,port-id7431",Packet surge / possible scan,Small packet scan or connection surge,"UCASTPKTS high | OCTETS may be flat or only mildly high | Check port scan, short connections, DDoS small packets, heartbeat surge",15,100,100,High
RCA-221,2026-02-01 12:15:00,2026-02-01 12:25:00,"port-id7427,port-id7429,port-id7430,port-id7431",Traffic surge / capacity pressure,Business traffic growth or large transfer,"OCTETS high | Compare packet growth and avg_packet_size | Check backup, data sync, download, upload, streaming, or capacity pressure",15,100,100,High
